,Material,Durchmesser,u_Durchmesser,[Durchmesser],Material_Boden,Bodendicke,u_Bodendicke,[Bodendicke],Abstand,u_Abstand,[Abstand],Frequenz,u_Frequenz,[Frequenz],Bemerkungen,signal,peak_pos,peak_height,peak_fwfm_height,peak_fwfm_left_pos,peak_fwfm_right_pos,peak_fwfm_width
975,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,9102.382703906282,9.458935802631764,9.29769164576034,9098.460811745505,9109.810914568056,11.35010282255098
976,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,9180.964566570015,26.105807009411123,14.000431768948213,9158.700388885049,9227.78559387685,69.08520499180122
977,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,9207.60422900512,25.612013656503343,24.481476418608842,9202.149730732326,9212.813811520733,10.664080788406864
978,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,9307.199382208133,12.482939090501398,9.816906017023468,9294.136979907076,9320.60291444841,26.4659345413329
979,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,9354.088275956923,11.14892116918589,9.559713126797647,9344.914572243451,9362.046103411278,17.131531167826324
980,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,9447.848817829763,3.9443549094684007,3.767781128719761,9435.787083490373,9462.911258528215,27.12417503784127
981,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,9527.249985370345,17.281201003049308,10.2162096364961,9511.023767445142,9568.765136694696,57.74136924955383
982,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,9921.733495568582,2.7321682171521586,2.553971129199254,9901.748815341056,9939.540013793456,37.79119845239984
983,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,10116.802788186811,3.7965141674730503,2.5761114366483016,9968.764347192593,10203.278482468535,234.51413527594195
984,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,10330.602960864986,2.7689533172438434,2.567700091624252,10255.313100071375,10354.759668800769,99.44656872939413
985,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,10695.035035463803,3.061079762626497,2.6476548700374627,10554.564995773388,10728.874824307944,174.3098285345568
986,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11060.953614785152,2.744889002025454,2.31835538631365,10988.37145998072,11168.470385659466,180.09892567874522
987,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11152.06622431708,2.709551797042496,2.570978551943975,11139.714621320303,11160.952397367257,21.237776046953513
988,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11229.185751782188,2.8596608615079013,2.6627563328381814,11219.899868777273,11240.12270386033,20.22283508305736
989,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11284.411336057236,3.2471896634180593,2.8989362548281346,11270.395219861874,11299.010065888233,28.614846026359373
990,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11422.985174507172,11.519382464396498,10.241268100500623,11413.582948126223,11432.615098009024,19.032149882801605
991,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11485.570293891858,13.82793057122401,10.841594871589,11464.420603012317,11501.447099230696,37.02649621837918
992,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11574.300366207246,15.98146211621168,8.662785493512708,11535.97396120887,11598.731823834703,62.757862625832786
993,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11664.837964031069,13.092508392410647,12.63901277659781,11658.645569644215,11671.931845573246,13.286275929031035
994,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11698.144718607575,13.642897960085074,10.298065252703275,11648.690788698541,11711.746393929558,63.05560523101667
995,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,11867.891278601175,4.030321563628152,3.338521976758535,11846.128739954274,11905.808547919256,59.67980796498159
996,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,12072.017043736168,2.249728244817519,1.8396501257285354,12050.158391732764,12095.264947333602,45.106555600837964
997,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,12276.20496929135,4.558007392907536,3.03381747022803,12253.17505179819,12329.841066636127,76.66601483793602
998,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,12483.078012092616,3.5283657035694587,3.1679912851969236,12472.323303042056,12497.303817133308,24.98051409125219
999,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,12649.749913775015,7.122618494025624,4.401488875290044,12601.751184729204,12711.912975967514,110.16179123830989
1000,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,2.995,0.000289,m,130,50,Hz,,Ref,12814.06087837225,4.168430053721282,3.508785084281783,12797.947839588254,12831.477847469148,33.53000788089412
1001,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,507.625544582644,5.7050152333391,4.19994501396006,499.7184820213177,567.6561610968548,67.93767907553712
1002,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,523.3797966123504,5.572141193653532,5.282648942192218,516.5712446844201,525.3106302964627,8.73938561204261
1003,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,532.4986206770556,4.887022779089515,4.7329356814527275,530.7618874884901,534.1197659670765,3.3578784785864855
1004,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,553.1321201742529,5.5257570001768395,4.891879340502422,548.3555414244369,557.7442421753559,9.388700750919043
1005,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,561.3937805139263,5.04461561332421,4.934892069867797,560.1552232637877,562.5333340448158,2.378110781028113
1006,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,579.07069493529,3.861632411687513,3.7080739705364003,577.4419716561364,580.6637934296625,3.2218217735261305
1007,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,594.7928391562328,5.419196406424904,5.090361054901209,589.0396810501701,607.4982636874146,18.45858263724449
1008,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,619.7878754274866,5.158940423887802,4.9854039664513525,616.311028548118,622.0815552394283,5.7705266913103515
1009,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,659.1240877428885,5.784567409130489,2.9035355162057765,585.7240545021886,690.245492479496,104.52143797730741
1010,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,891.4447863164777,2.159163195913138,1.4918737702715037,863.2484670743667,927.4988584819425,64.25039140757588
1011,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,1058.7797860733904,1.1790429865534489,1.0582072090718484,1048.0506221414319,1080.0574558148646,32.006833673432766
1012,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Mes,10302.854746420186,0.9496744992337445,0.5046755573810856,10226.23239642735,10410.009936688419,183.7775402610696
1013,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,499.6396520944596,1.7858618583167316,1.431869615800225,463.24232971253684,509.18859912143176,45.94626940889492
1014,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,573.3195797380652,2.0836846863299407,1.5685529815727763,543.6076604641794,587.9301297393599,44.32246927518054
1015,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,644.9119817240488,0.8160828216745194,0.7064498415836943,638.779725851316,659.9031608414707,21.123434990154692
1016,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,847.4216071232103,1.387979302318211,1.2815671686442576,842.5867377068047,854.5467561608322,11.960018454027477
1017,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,877.9036292031607,1.4371657813495176,1.325245073766084,872.1897948180731,882.1566985512034,9.966903733130266
1018,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,921.9977796166944,1.5224160516238678,1.3853967687745965,907.5279618532694,929.7499675912564,22.222005737987047
1019,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1002.9207943041388,2.3500206156181234,1.5398301887294537,942.4430171322394,1057.1148277476195,114.67181061538008
1020,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1029.9763485881601,2.2344004591086395,2.12027198467098,1027.2611948772555,1032.8298175332932,5.568622656037633
1021,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1262.5631166018854,1.4629864009061357,1.267593240044839,1243.025852547276,1277.9839337768294,34.9580812295535
1022,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1291.6930798842895,1.3317464851033625,1.2275789627905926,1283.340415225677,1294.2204199573086,10.880004731631743
1023,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1309.191396005394,1.334114969989044,1.2057900578786405,1303.0800453784445,1313.43989055572,10.359845177275474
1024,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1355.8764213248273,1.9642157794199615,1.5159723527990971,1337.9806322562713,1366.5823929318851,28.601760675613832
1025,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1407.8835440352404,1.9430961222466732,1.610267297447086,1402.768094624865,1412.637105290315,9.869010665450105
1026,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1444.1400431173206,1.9406647441736553,1.6851302564041548,1421.710945641505,1447.1382709016525,25.427325260147427
1027,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1490.5069000197755,2.1979401852162965,1.7892093150427901,1481.6380642487784,1497.3128925357325,15.674828286954153
1028,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1548.821843100082,3.135034603104887,2.2234426596191987,1540.8031634758736,1553.776223591058,12.973060115184353
1029,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1598.537406011091,3.3431640910490223,2.386070000348212,1594.8204374962038,1609.5421739453357,14.721736449131868
1030,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1624.9436836417074,2.484957129810248,2.233738192774787,1622.4758179382832,1627.5092361135914,5.03341817530827
1031,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1669.7621308049138,4.023366266762698,2.2300343629570603,1664.226582587977,1702.4468805250567,38.22029793707975
1032,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1679.2335898467093,3.4635067221529248,3.224119754805725,1677.3091935176683,1680.849719268083,3.540525750414645
1033,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1688.8367527500552,2.5450671258569653,2.413290281745799,1686.8169714665555,1700.9343342694685,14.117362802913021
1034,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1722.7895618270738,1.6949163262754323,1.5559240303819013,1719.478245718959,1725.5095988741296,6.031353155170564
1035,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1747.3511096543596,2.9205973849525195,1.9884332671396707,1732.8418306204912,1758.3313455793825,25.489514958891277
1036,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1796.2436824025401,2.2516341508336986,1.8727441253047328,1780.7253475945945,1801.1368674986147,20.411519904020224
1037,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1816.2878749004972,2.2673357176091415,1.9317637519927362,1812.5387796862547,1819.5405623595432,7.001782673288517
1038,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1851.3990592024184,2.5066204515454147,1.7623020349356429,1842.7212117377953,1881.6420423522302,38.92083061443486
1039,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1874.9567223268596,2.49088720236587,2.1742004185626094,1872.4765697105265,1877.5268508766214,5.050281166094919
1040,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1899.9030925398802,2.2126345675367216,1.7471114307340376,1896.689190394866,1903.9061517293062,7.216961334440157
1041,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1918.5554375974168,1.7593901614594198,1.5827569158942985,1915.6121681649101,1922.0134568904632,6.401288725553059
1042,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1942.6087901279875,2.149597648001249,1.7645918635051732,1939.4793587162721,1946.3123581128061,6.832999396533978
1043,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,1978.0372678730564,1.3927068642531637,1.1520966969711426,1974.4404655592339,1989.5941873594343,15.153721800200401
1044,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2000.6642808898903,1.2368657918558443,1.0692723659570733,1997.1185471023946,2004.1469040724385,7.0283569700438875
1045,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2030.3511676503822,2.7035937865074344,1.7598881828882615,2023.0207292548282,2045.0131362816323,21.99240702680413
1046,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2093.4923716715275,3.36771461839732,2.2502814924343473,2086.319265567924,2098.016336099987,11.697070532062753
1047,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2128.795529989648,1.8665845264727212,1.5425970265996276,2119.2414651298677,2138.2281097512932,18.986644621425512
1048,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2156.3557488994093,3.543121279052817,2.8446776737816064,2152.881983388962,2163.9611542486327,11.07917085967074
1049,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2185.945951941901,3.557942975959172,2.234096996611938,2169.39688651706,2191.032196494022,21.635309976962162
1050,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2200.5203845455026,2.7824559635760875,2.3036501857981877,2197.2967323480298,2212.6108176376906,15.314085289660852
1051,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2231.721115423526,5.407054228184872,3.4753152375739282,2227.594449849621,2244.483831436255,16.889381586634045
1052,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2251.862780966911,3.6963231614324714,3.2680138653204596,2249.49853532267,2254.2468593172025,4.748323994532711
1053,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2280.6915519193108,2.8387882605464854,2.585851841809825,2276.702093487839,2284.072707229255,7.370613741415582
1054,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2298.947517929671,9.13001015609991,5.8109560006712435,2294.2109673131827,2302.913927535364,8.702960222181446
1055,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2335.4945817949624,5.246690754980955,5.0273495043741665,2333.1951472112023,2338.1291377941616,4.933990582959268
1056,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2351.38275420781,14.558297790052519,8.012090622217734,2347.70321168094,2355.494011780157,7.790800099216995
1057,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2376.816767206168,5.689574295303814,4.789927506627186,2368.827830698873,2381.4581080683565,12.630277369483338
1058,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2404.8288778677984,3.1420521014076597,3.0403244328375507,2402.2115972586025,2406.7173079940867,4.505710735484172
1059,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2424.3676784882946,4.660197344890341,3.6015978919943517,2419.140000824268,2428.1673768187234,9.02737599445527
1060,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2436.5626894848892,4.577506064680822,3.9004921917357804,2433.349019617546,2440.5411392412634,7.19211962371719
1061,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2466.9490369701125,2.756703708601934,2.5078620770026925,2464.027107805534,2469.7223771473905,5.695269341856601
1062,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2493.8249955103715,4.7967147092235365,4.299663596418261,2491.5709970812813,2496.3019463090923,4.730949227810925
1063,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2507.9901201326225,5.109336876685901,3.4492814135848766,2489.5776683271256,2514.1062211678372,24.528552840711654
1064,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2553.8477021242707,3.6465962639698613,3.53505647724649,2551.451093733533,2558.106243238446,6.65514950491297
1065,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2575.736766957678,11.465967175133885,6.846147423383495,2570.3013695936356,2581.382305385984,11.080935792348555
1066,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2600.443708768206,4.664791322882671,3.973889432069525,2597.323687901384,2603.3470888808424,6.023400979458529
1067,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2622.6413237110855,5.093059760483466,4.4187459607705835,2619.9886060424424,2625.771550115585,5.782944073142517
1068,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2652.611421682033,17.259529959469216,9.541476394533355,2647.8796901920505,2657.024427497799,9.14473730574855
1069,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2673.4740875827006,3.861378703791788,3.3210978452874143,2670.615808535736,2676.664984906334,6.049176370598161
1070,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2690.387888881114,5.000676898294034,4.377632779576181,2687.27369224303,2693.536787115725,6.263094872695092
1071,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2714.3975288843267,7.237586730757471,4.8369517341261625,2702.2984565029083,2731.223404809033,28.92494830612486
1072,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2727.7050610785336,5.715258987167317,5.412998965966546,2725.3969729092364,2729.584447668026,4.187474758789449
1073,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2757.697679405946,6.651076840013842,4.798143992928525,2751.592420818358,2763.9121983705113,12.319777552153482
1074,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2805.280738344229,18.324971453123684,11.76563958241276,2799.3394075139277,2810.326184555235,10.986777041307505
1075,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2822.2138448397363,9.120732301256865,8.37484761698687,2820.1187577127957,2824.2018157880398,4.0830580752440255
1076,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2832.8652517967253,11.152278929231972,9.046985887639622,2829.858341163593,2836.442836794984,6.584495631390837
1077,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2863.297937902923,11.73520293863894,10.694819396535927,2860.3577787351865,2865.755892494365,5.398113759178614
1078,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2879.6170991510558,17.541387758354965,12.706213365522977,2874.4693741599062,2883.2870094091845,8.817635249278283
1079,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2900.389632383363,30.742298767629645,15.545520585132126,2894.5364349788456,2907.7759219318214,13.239486952975767
1080,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2954.7406301061646,17.32831056099795,11.11898162968643,2946.600043843515,2965.7324433452873,19.132399501772397
1081,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,2985.9884967014227,5.967563231597322,5.69200747579001,2982.623946052631,2989.126800721731,6.502854669100088
1082,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3017.3578327940054,9.617561012762428,7.282164223570163,3013.0187086661426,3052.90732991375,39.88862124760726
1083,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3036.4822747062153,9.327723657394348,8.700948652004193,3033.2592372414647,3039.942671637777,6.68343439631235
1084,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3048.341136031906,8.306545913863264,8.148636328436368,3045.410169783198,3049.9250305314017,4.514860748203773
1085,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3072.94281480165,6.704170880147196,6.179838735019191,3069.2440780034854,3075.687246559364,6.443168555878856
1086,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3096.4083347295273,15.110485684216155,9.631194941398624,3087.6873404254357,3103.111506009544,15.424165584108323
1087,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3153.2432942358505,15.217649313551895,9.640075302079259,3146.226019744875,3163.5611833115613,17.335163566686333
1088,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3180.5023014182093,5.438498006334407,4.906833994714699,3177.5298478617724,3183.4407873385226,5.910939476750173
1089,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3213.235013152553,3.684310300885352,3.3385827140156543,3206.5777291267295,3218.766471776619,12.188742649889264
1090,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3234.9947963298673,3.2712576094128893,3.0989408798547626,3229.795832829086,3237.996087447493,8.200254618407143
1091,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3269.9487578824214,1.3719803276023996,1.2191696280208166,3265.070501371748,3273.8137798993407,8.743278527592793
1092,Nylon,0.99,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.007,0.000289,m,303,50,Hz,,Ref,3303.8054174732465,1.7029221092707998,1.2970103912264206,3295.324379456501,3309.0853146777467,13.760935221245745
